5.94923	4.33685	0	0.447
5.95504	4.34092	0	0.448
5.96084	4.34498	0	0.449
5.96662	4.349	0	0.45
5.97239	4.35301	0	0.451
5.97814	4.35699	0	0.452
5.98389	4.36095	0	0.453
5.98962	4.36488	0	0.454
5.99533	4.3688	0	0.455
6.00103	4.37269	0	0.456
6.00672	4.37656	0	0.457
6.0124	4.38041	0	0.458
6.01806	4.38423	0	0.459
6.02371	4.38804	0	0.46
6.02934	4.39183	0	0.461
6.03497	4.39559	0	0.462
6.04058	4.39934	0	0.463
6.04617	4.40306	0	0.464
6.05176	4.40677	0	0.465
6.05733	4.41046	0	0.466
6.06289	4.41413	0	0.467
6.06843	4.41778	0	0.468
6.07397	4.42141	0	0.469
6.07949	4.42503	0	0.47
6.08499	4.42862	0	0.471
6.09049	4.4322	0	0.472
6.09597	4.43577	0	0.473
6.10144	4.43931	0	0.474
6.1069	4.44284	0	0.475
6.11235	4.44635	0	0.476
6.11778	4.44985	0	0.477
6.1232	4.45334	0	0.478
6.12861	4.4568	0	0.479
6.13401	4.46026	0	0.48
6.13939	4.46369	0	0.481
6.14477	4.46712	0	0.482
6.15013	4.47053	0	0.483
6.15548	4.47392	0	0.484
6.16081	4.4773	0	0.485
6.16614	4.48067	0	0.486
6.17145	4.48403	0	0.487
6.17676	4.48737	0	0.488
6.18205	4.49071	0	0.489
6.18733	4.49403	0	0.49
6.19259	4.49733	0	0.491
6.19785	4.50063	0	0.492
6.2031	4.50392	0	0.493
6.20833	4.50719	0	0.494
6.21355	4.51046	0	0.495
6.21876	4.51371	0	0.496
6.22396	4.51696	0	0.497
6.22915	4.52019	0	0.498
6.23433	4.52342	0	0.499
6.2395	4.52664	0	0.5
6.24465	4.52985	0	0.501
6.2498	4.53305	0	0.502
6.25493	4.53624	0	0.503
6.26006	4.53942	0	0.504
6.26517	4.5426	0	0.505
6.27027	4.54577	0	0.506
6.27536	4.54893	0	0.507
6.28044	4.55209	0	0.508
6.28551	4.55524	0	0.509
6.29057	4.55838	0	0.51
6.29562	4.56152	0	0.511
6.30066	4.56466	0	0.512
6.30569	4.56778	0	0.513
6.31071	4.57091	0	0.514
6.31572	4.57403	0	0.515
6.32072	4.57714	0	0.516
6.3257	4.58025	0	0.517
6.33068	4.58336	0	0.518
6.33565	4.58646	0	0.519
6.34061	4.58956	0	0.52
6.34556	4.59266	0	0.521
6.3505	4.59576	0	0.522
6.35542	4.59885	0	0.523
6.36034	4.60194	0	0.524
6.36525	4.60503	0	0.525
6.37015	4.60812	0	0.526
6.37504	4.61121	0	0.527
6.37992	4.6143	0	0.528
6.3848	4.61739	0	0.529
6.38966	4.62047	0	0.53
6.39451	4.62356	0	0.531
6.39936	4.62665	0	0.532
6.40419	4.62974	0	0.533
6.40901	4.63283	0	0.534
6.41383	4.63592	0	0.535
6.41864	4.63901	0	0.536
6.42344	4.64211	0	0.537
6.42823	4.64521	0	0.538
6.43301	4.64831	0	0.539
6.43778	4.65141	0	0.54
6.44254	4.65452	0	0.541
6.44729	4.65763	0	0.542
6.45204	4.66074	0	0.543
6.45678	4.66386	0	0.544
6.4615	4.66698	0	0.545
6.46622	4.67011	0	0.546
6.47094	4.67324	0	0.547
6.47564	4.67638	0	0.548
6.48033	4.67952	0	0.549
6.48502	4.68267	0	0.55
6.4897	4.68583	0	0.551
6.49437	4.68899	0	0.552
6.49903	4.69216	0	0.553
6.50368	4.69533	0	0.554
6.50833	4.69852	0	0.555
6.51297	4.70171	0	0.556
6.51759	4.70491	0	0.557
6.52222	4.70812	0	0.558
6.52683	4.71133	0	0.559
6.53144	4.71456	0	0.56
6.53604	4.71779	0	0.561
6.54063	4.72103	0	0.562
6.54521	4.72429	0	0.563
6.54979	4.72755	0	0.564
6.55435	4.73082	0	0.565
6.55892	4.73411	0	0.566
6.56347	4.7374	0	0.567
6.56802	4.74071	0	0.568
6.57255	4.74403	0	0.569
6.57709	4.74736	0	0.57
6.58161	4.7507	0	0.571
6.58613	4.75405	0	0.572
6.59064	4.75742	0	0.573
6.59514	4.7608	0	0.574
6.59964	4.7642	0	0.575
6.60413	4.7676	0	0.576
6.60861	4.77103	0	0.577
6.61309	4.77446	0	0.578
6.61756	4.77791	0	0.579
6.62202	4.78138	0	0.58
6.62648	4.78486	0	0.581
6.63093	4.78835	0	0.582
6.63537	4.79186	0	0.583
6.63981	4.79539	0	0.584
6.64424	4.79893	0	0.585
6.64866	4.80249	0	0.586
6.65308	4.80607	0	0.587
6.65749	4.80967	0	0.588
6.6619	4.81328	0	0.589
6.6663	4.81691	0	0.59
6.67069	4.82055	0	0.591
6.67508	4.82422	0	0.592
6.67946	4.82791	0	0.593
6.68383	4.83161	0	0.594
6.6882	4.83533	0	0.595
6.69257	4.83907	0	0.596
6.69692	4.84284	0	0.597
6.70128	4.84662	0	0.598
6.70562	4.85042	0	0.599
6.70996	4.85425	0	0.6
6.7143	4.85809	0	0.601
6.71863	4.86196	0	0.602
6.72295	4.86585	0	0.603
6.72727	4.86976	0	0.604
6.73159	4.87369	0	0.605
6.7359	4.87764	0	0.606
6.7402	4.88162	0	0.607
6.7445	4.88562	0	0.608
6.74879	4.88965	0	0.609
6.75308	4.8937	0	0.61
6.75736	4.89777	0	0.611
6.76164	4.90186	0	0.612
6.76592	4.90598	0	0.613
6.77019	4.91013	0	0.614
6.77445	4.9143	0	0.615
6.77871	4.9185	0	0.616
6.78296	4.92272	0	0.617
6.78721	4.92697	0	0.618
6.79146	4.93125	0	0.619
6.7957	4.93555	0	0.62
6.79994	4.93988	0	0.621
6.80417	4.94423	0	0.622
6.8084	4.94862	0	0.623
6.81262	4.95303	0	0.624
6.81684	4.95747	0	0.625
6.82105	4.96194	0	0.626
6.82527	4.96643	0	0.627
6.82947	4.97096	0	0.628
6.83368	4.97552	0	0.629
6.83788	4.9801	0	0.63
6.84207	4.98472	0	0.631
6.84626	4.98936	0	0.632
6.85045	4.99404	0	0.633
6.85463	4.99874	0	0.634
6.85881	5.00348	0	0.635
6.86299	5.00825	0	0.636
6.86716	5.01305	0	0.637
6.87133	5.01789	0	0.638
6.8755	5.02275	0	0.639
6.87966	5.02765	0	0.64
6.88382	5.03258	0	0.641
6.88798	5.03755	0	0.642
6.89213	5.04255	0	0.643
6.89628	5.04758	0	0.644
6.90043	5.05265	0	0.645
6.90457	5.05775	0	0.646
6.90871	5.06288	0	0.647
6.91285	5.06805	0	0.648
6.91698	5.07326	0	0.649
6.92111	5.0785	0	0.65
6.92524	5.08378	0	0.651
6.92937	5.08909	0	0.652
6.93349	5.09444	0	0.653
6.93761	5.09983	0	0.654
6.94173	5.10525	0	0.655
6.94584	5.11071	0	0.656
6.94996	5.11621	0	0.657
6.95407	5.12175	0	0.658
6.95818	5.12733	0	0.659
6.96228	5.13294	0	0.66
6.96639	5.13859	0	0.661
6.97049	5.14428	0	0.662
6.97459	5.15002	0	0.663
6.97868	5.15579	0	0.664
6.98278	5.1616	0	0.665
6.98687	5.16745	0	0.666
6.99096	5.17334	0	0.667
6.99505	5.17928	0	0.668
6.99914	5.18525	0	0.669
7.00323	5.19127	0	0.67
7.00731	5.19733	0	0.671
7.01139	5.20343	0	0.672
7.01547	5.20957	0	0.673
7.01955	5.21576	0	0.674
7.02363	5.22198	0	0.675
7.02771	5.22826	0	0.676
7.03178	5.23457	0	0.677
7.03585	5.24093	0	0.678
7.03993	5.24734	0	0.679
7.044	5.25378	0	0.68
7.04807	5.26028	0	0.681
7.05214	5.26682	0	0.682
7.0562	5.2734	0	0.683
7.06027	5.28003	0	0.684
7.06434	5.28671	0	0.685
7.0684	5.29343	0	0.686
7.07246	5.3002	0	0.687
7.07653	5.30701	0	0.688
7.08059	5.31387	0	0.689
7.08465	5.32079	0	0.69
7.08871	5.32774	0	0.691
7.09277	5.33475	0	0.692
7.09683	5.3418	0	0.693
7.10089	5.34891	0	0.694
7.10495	5.35606	0	0.695
7.10901	5.36326	0	0.696
7.11307	5.37051	0	0.697
7.11713	5.37781	0	0.698
7.12118	5.38516	0	0.699
7.12524	5.39257	0	0.7
7.1293	5.40002	0	0.701
7.13336	5.40752	0	0.702
7.13741	5.41508	0	0.703
7.14147	5.42268	0	0.704
7.14553	5.43034	0	0.705
7.14959	5.43805	0	0.706
7.15364	5.44582	0	0.707
7.1577	5.45363	0	0.708
7.16176	5.4615	0	0.709
7.16582	5.46943	0	0.71
7.16988	5.4774	0	0.711
7.17394	5.48543	0	0.712
7.178	5.49352	0	0.713
7.18206	5.50166	0	0.714
7.18612	5.50985	0	0.715
7.19019	5.5181	0	0.716
7.19425	5.52641	0	0.717
7.19831	5.53477	0	0.718
7.20238	5.54319	0	0.719
7.20645	5.55166	0	0.72
7.21051	5.56019	0	0.721
7.21458	5.56878	0	0.722
7.21865	5.57742	0	0.723
7.22272	5.58613	0	0.724
7.22679	5.59489	0	0.725
7.23086	5.6037	0	0.726
7.23494	5.61258	0	0.727
7.23901	5.62152	0	0.728
7.24309	5.63051	0	0.729
